ID,obrorgan,pinadleg,code,name_code,stroka,name_stroka,datee,vypusk,tk,tk_spec,tk__month,Indivpred,samozan,teach,army_priz,army_contr,decret,neformal,szn,no_motiv,drugoe,smert,nakazan,pereezd,uxod,inostran,inoe,will_trud,will_individpred,will_samozan,will_army_priz,will_army_contract,will_teach
2287,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.01,Дошкольное образование,2,лица с ОВЗ,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.01,Дошкольное образование,3,из ОВЗ: инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.01,Дошкольное образование,4,Инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.01,Дошкольное образование,5,Имеют договор о целевом обучении,44835,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.02,Преподавание в начальных классах,1,Всего,44835,147,138,133,39,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.02,Преподавание в начальных классах,2,лица с ОВЗ,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.02,Преподавание в начальных классах,3,из ОВЗ: инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.02,Преподавание в начальных классах,4,Инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.02,Преподавание в начальных классах,5,Имеют договор о целевом обучении,44835,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2296,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.03,Педагогика дополнительного образования,1,Всего,44835,37,27,19,14,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.03,Педагогика дополнительного образования,2,лица с ОВЗ,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.03,Педагогика дополнительного образования,3,из ОВЗ: инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.03,Педагогика дополнительного образования,4,Инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,44.02.03,Педагогика дополнительного образования,5,Имеют договор о целевом обучении,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,46.02.01,Документационное обеспечение управления и архивоведение,1,Всего,44835,20,17,13,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,46.02.01,Документационное обеспечение управления и архивоведение,2,лица с ОВЗ,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,46.02.01,Документационное обеспечение управления и архивоведение,3,из ОВЗ: инвалиды и дети-инвалиды,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,46.02.01,Документационное обеспечение управления и архивоведение,4,Инвалиды и дети-инвалиды,44835,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,ГАПОУ СО Свердловский областной педагогический колледж,Министерство образования и молодежной политики,46.02.01,Документационное обеспечение управления и архивоведение,5,Имеют договор о целевом обучении,44835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
